URL,Size,OutLinks,ContentType
https://www.nbcnews.com/widget/video-embed/813235779946,18310,3,text/html
https://www.nbcnews.com/better/video/what-is-co-working-1081915971896,228206,41,text/html
https://www.nbcnews.com/better/health/science-says-coffee-naps-are-better-non-caffeinated-ones-ncna797186,120795,45,text/html
https://www.nbcnews.com/better/amp/ncna814586,67315,44,text/html
https://www.nbcnews.com/storyline/syrias-children/amp/child-war-survivor-syrias-children-dont-give-n51161,40336,19,text/html
https://www.nbcnews.com/video/donald-trump-on-steve-harveys-miss-universe-flub-things-happen-589318211729,321752,145,text/html
https://www.nbcnews.com/news/amp/ncna483761,58830,63,text/html
https://www.nbcnews.com/better/health/forget-sunglasses-how-keep-your-eyes-safe-during-solar-eclipse-ncna791766,117064,36,text/html
https://www.nbcnews.com/better/amp/ncna792871,54931,34,text/html
https://www.nbcnews.com/better/video/solar-eclipse-meditation-routine-to-reflect-and-refresh-1028328003864,231837,41,text/html
https://www.nbcnews.com/politics/white-house/white-house-considering-plan-replace-tillerson-pompeo-n825251,89171,90,text/html
https://www.nbcnews.com/politics/white-house/amp/omarosa-manigault-newman-leave-white-house-n829291,38443,24,text/html
https://www.nbcnews.com/widget/video-embed/1116403779866,18692,3,text/html
https://www.nbcnews.com/video/pizzeria-workers-save-couple-from-heroin-overdose-780636739629,319084,145,text/html
https://www.nbcnews.com/better/amp/ncna784491,68320,36,text/html
https://www.nbcnews.com/better/wellness/how-use-micro-habits-tackle-big-health-goals-n766691,160530,38,text/html
https://www.nbcnews.com/better/amp/ncna756806,59329,33,text/html
https://www.nbcnews.com/video/sessions-announces-new-doj-unit-to-combat-opioid-fraud-1015574083964,320782,145,text/html
https://www.nbcnews.com/storyline/syrias-children/amp/senators-call-robust-humanitarian-strategy-syria-n52346,35130,23,text/html
https://www.nbcnews.com/better/amp/ncna735861,53472,40,text/html
https://www.nbcnews.com/better/amp/ncna745801,56266,35,text/html
https://www.nbcnews.com/better/amp/ncna759811,52588,36,text/html
https://www.nbcnews.com/storyline/syrias-children/amp/tiny-survivors-faces-endless-conflict-n49401,24128,14,text/html
https://www.nbcnews.com/widget/video-embed/629007427754,23852,3,text/html
https://www.nbcnews.com/news/us-news/amp/judge-throws-out-kesha-s-sex-assault-claims-against-producer-n552026,37330,25,text/html
https://www.nbcnews.com/better/amp/ncna753461,56140,34,text/html
https://www.nbcnews.com/video/toddler-cries-at-unconscious-mom-who-collapsed-from-apparent-heroin-overdose-771268163514,320486,145,text/html
https://www.nbcnews.com/better/amp/ncna831801,50520,34,text/html
https://www.nbcnews.com/storyline/syrias-children/amp/un-calls-urgent-evacuation-137-sick-syrian-children-n828166,34775,18,text/html
https://www.nbcnews.com/better/better/praise-worry-why-fretting-can-be-good-you-ncna757016,118760,38,text/html
https://www.nbcnews.com/better/amp/ncna781256,57338,43,text/html
https://www.nbcnews.com/nightly-news/video/ohio-police-share-photos-of-adults-overdosed-with-4-year-old-in-car-761602115759,370718,167,text/html
https://www.nbcnews.com/better/wellness/empathy-workout-brain-training-may-boost-altruism-n113471,55249,23,text/html
https://www.nbcnews.com/better/careers/research-says-secret-being-happy-work-n762926,109367,40,text/html
https://www.nbcnews.com/better/amp/ncna778761,63093,41,text/html
https://www.nbcnews.com/better/relationships/survival-fittest-has-evolved-try-survival-kindest-n730196,106670,29,text/html
https://www.nbcnews.com/widget/video-embed/800357955893,18031,3,text/html
https://www.nbcnews.com/widget/video-embed/799320643697,17925,3,text/html
https://www.nbcnews.com/news/world/amp/u-k-pm-theresa-may-says-russia-seeks-weaponize-information-n820561,38781,29,text/html
https://www.nbcnews.com/news/world/british-lawmaker-asks-facebook-brexit-election-ads-links-russia-n813691,76370,84,text/html
https://www.nbcnews.com/widget/video-embed/1095490115880,18120,3,text/html
https://www.nbcnews.com/widget/video-embed/629084227703,18172,3,text/html
https://www.nbcnews.com/news/us-news/amp/president-obama-expected-make-statement-guantanamo-n524131,42893,26,text/html
https://www.nbcnews.com/widget/video-embed/629460035867,18596,3,text/html
http://www.nbcnews.com/video/nbc-news-channel/57994493,20669,29,text/html
http://www.nbcnews.com/video/nbc-news/58045368,11799,11,text/html
http://www.nbcnews.com/video/nbc-news/58048514,11715,11,text/html
http://www.nbcnews.com/video/nbc-news-channel/58115162,20405,32,text/html
http://www.nbcnews.com/id/50774180/ns/health/t/vitamin-d-supplement-labels-may-be-misleading/,59436,109,text/html
https://www.nbcnews.com/widget/video-embed/1107640387541,18725,3,text/html
https://www.nbcnews.com/news/us-news/mike-flynn-s-son-subject-federal-russia-probe-n800741,82362,83,text/html
https://www.nbcnews.com/politics/white-house/flynn-s-legal-team-cuts-ties-trump-lawyers-n823721,78297,89,text/html
https://www.nbcnews.com/news/us-news/mueller-probing-possible-deal-between-turks-flynn-during-presidential-transition-n819616,93230,91,text/html
https://www.nbcnews.com/news/us-news/mike-flynn-business-partner-bijan-kian-now-subject-mueller-probe-n823366,78194,86,text/html
https://www.nbcnews.com/news/us-news/amp/mike-flynn-timeline-his-rise-fall-russia-call-n720671,52382,38,text/html
https://www.nbcnews.com/widget/video-embed/883209795872,18179,3,text/html
https://www.nbcnews.com/storyline/isis-terror/amp/battle-mosul-letter-chart-schoolboys-journey-radicalization-n726136,47170,18,text/html
https://www.nbcnews.com/widget/video-embed/806639171981,18013,3,text/html
https://www.nbcnews.com/storyline/isis-terror/amp/u-s-marines-enter-syria-aid-fight-isis-capital-raqqa-n731041,36373,21,text/html
https://www.nbcnews.com/widget/video-embed/968964675964,18421,3,text/html
https://www.nbcnews.com/storyline/isis-terror/amp/isis-revenue-falls-80-percent-militants-lose-ground-iraq-syria-n778071,45433,23,text/html
https://www.nbcnews.com/widget/video-embed/1063737411975,18195,3,text/html
https://www.nbcnews.com/storyline/isis-terror/amp/fall-isis-stronghold-raqqa-will-change-war-extremists-not-end-n808621,42576,20,text/html
https://www.nbcnews.com/news/amp/ncna388006,59137,61,text/html
https://www.nbcnews.com/news/amp/ncna673371,67057,65,text/html
https://www.nbcnews.com/better/wellness/cognitive%20behavioral%20therapy%20for%20insomnia,170454,63,text/html
https://www.nbcnews.com/better/amp/ncna765111,85023,51,text/html
https://www.nbcnews.com/news/amp/ncna139306,53458,57,text/html
http://www.nbcnews.com/video/nightly-news/46753491,23037,25,text/html
https://www.nbcnews.com/video/charlie-sheen-im-hiv-positive-paid-many-who-threatened-to-expose-me-568362563518,325127,145,text/html
https://www.nbcnews.com/news/amp/ncna464561,57847,60,text/html
https://www.nbcnews.com/video/charlie-sheens-doctor-charlie-has-contracted-hiv-does-not-have-aids-568379459558,323007,145,text/html
https://www.nbcnews.com/video/charlie-sheen-on-supporters-finances-revealing-hiv-status-to-family-568389187993,323835,145,text/html
https://www.nbcnews.com/mach/amp/ncna818376,56660,40,text/html
https://www.nbcnews.com/mach/video/iphone-x-s-facial-scanning-what-are-the-unintended-risks-1087368259779,346548,41,text/html
https://www.nbcnews.com/mach/science/search-dark-matter-just-took-big-step-forward-ncna817056,114902,41,text/html
https://www.nbcnews.com/mach/amp/ncna738096,58827,46,text/html
https://www.nbcnews.com/mach/video/more-than-a-game-how-virtual-reality-is-helping-heal-soldiers-with-ptsd-899407427608,344020,41,text/html
https://www.nbcnews.com/news/amp/ncna420911,55531,59,text/html
https://www.nbcnews.com/widget/video-embed/1149930563845,17662,3,text/html
https://www.nbcnews.com/storyline/2018-state-of-the-union-address/amp/trump-there-has-never-been-better-time-start-living-american-n842706,43386,22,text/html
https://www.nbcnews.com/news/amp/ncna836221,58332,62,text/html
https://www.nbcnews.com/news/nbcblk/cherokee-nation-finally-recognize-martin-luther-king-jr-day-n835906,48630,29,text/html
https://www.nbcnews.com/mach/video/a-robotics-set-that-lets-kids-bring-their-lego-creations-to-life-1094945859715,346774,41,text/html
https://www.nbcnews.com/mach/amp/ncna821016,58642,40,text/html
https://www.nbcnews.com/storyline/isis-terror/amp/bodies-civilians-dumped-near-marawi-philippines-after-isis-clashes-n765541,35174,19,text/html
https://www.nbcnews.com/politics/congress/amp/arizona-rep-trent-franks-expected-announce-resignation-n827531,40232,24,text/html
https://www.nbcnews.com/widget/video-embed/1112319043633,18864,3,text/html
https://www.nbcnews.com/mach/innovation/super-speedy-delivery-robots-may-bring-shift-our-buying-habits-n712136,216926,44,text/html
https://www.nbcnews.com/mach/amp/ncna773146,77535,38,text/html
https://www.nbcnews.com/mach/video/this-robot-can-compose-its-own-music-969147459879,338873,41,text/html
https://www.nbcnews.com/mach/video/will-robots-take-over-the-world-964083779904,339867,41,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/trump-effect-dems-shatter-fundraising-records-n746591,61435,76,text/html
https://www.nbcnews.com/politics/elections/amp/democrats-have-figured-out-how-raise-lots-money-trump-n829841,37919,24,text/html
https://www.nbcnews.com/science/science-news/amp/color-my-world-cats-dogs-may-see-ultraviolet-n33261,35478,35,text/html
https://www.nbcnews.com/storyline/obamacare-deadline/amp/whos-piling-procrastinators-may-make-or-break-new-exchanges-n66421,45957,28,text/html
https://www.nbcnews.com/widget/video-embed/212692035996,20382,3,text/html
https://www.nbcnews.com/widget/video-embed/212138051855,23293,3,text/html
https://www.nbcnews.com/politics/elections/sex-harassment-cases-redraw-election-map-next-year-n830206,82005,103,text/html
https://www.nbcnews.com/politics/elections/last-thing-alabama-democrats-want-help-n820411,98114,96,text/html
https://www.nbcnews.com/politics/congress/gop-rep-murphy-resigning-after-reports-affair-n808191,73015,79,text/html
https://www.nbcnews.com/politics/elections/amp/trump-play-defense-pennsylvania-ahead-special-election-n838446,41529,32,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/amp/dnc-chief-rebuilds-broken-party-organization-n789696,39231,19,text/html
https://www.nbcnews.com/widget/video-embed/989050947756,18611,3,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/democrats-expand-battleground-target-101-gop-seats-n845871,79353,92,text/html
https://www.nbcnews.com/politics/congress/amp/democrats-could-win-50-house-seats-here-s-how-n792061,57218,27,text/html
https://www.nbcnews.com/storyline/obamacare-deadline/amp/feds-grant-obamacare-tax-extension-n309601,34732,21,text/html
https://www.nbcnews.com/widget/video-embed/64420931653,20605,3,text/html
https://www.nbcnews.com/storyline/obamacare-deadline/amp/more-9-million-choose-obamacare-latest-round-n294706,34741,22,text/html
https://www.nbcnews.com/politics/elections/amp/dnc-struggles-cash-anti-trump-fervor-n794941,43447,34,text/html
https://www.nbcnews.com/widget/video-embed/1028920899686,18496,3,text/html
https://www.nbcnews.com/storyline/obamacare-deadline/amp/health-insurance-premium-cost-top-concern-insurance-shoppers-survey-n433261,39473,21,text/html
https://www.nbcnews.com/widget/video-embed/1090928195507,17878,3,text/html
https://www.nbcnews.com/storyline/2017-elections/democrats-hail-women-who-accused-moore-republicans-rip-trump-bannon-n829136,76805,86,text/html
https://www.nbcnews.com/storyline/christie-bridge-scandal,227415,162,text/html
https://www.nbcnews.com/storyline/2017-elections/amp/election-results-virginia-new-jersey-n818406,42782,20,text/html
https://www.nbcnews.com/storyline/2017-elections,219695,160,text/html
https://www.nbcnews.com/widget/video-embed/1090945091769,18174,3,text/html
https://www.nbcnews.com/storyline/obamacare-deadline/amp/tardy-tax-filers-risk-losing-health-insurance-subsidies-n415106,35935,18,text/html
https://www.nbcnews.com/news/us-news/trump-administration-abruptly-cuts-funding-teen-pregnancy-prevention-programs-n795321,72544,81,text/html
https://www.nbcnews.com/nightly-news/video/growing-u-s-telemedicine-market-raises-questions-about-cost-817215043553,371464,167,text/html
http://www.nbcnews.com/id/42462412/ns/health-cancer/t/soy-poses-no-risk-breast-cancer-patients-says-study/,60323,111,text/html
https://www.nbcnews.com/news/amp/ncna729681,59483,58,text/html
https://www.nbcnews.com/health/health-news/%20http:/www.nbcnews.com/health/cancer/bad-diet-teen-years-could-raise-later-breast-cancer-risk-n727881,65976,33,text/html
https://www.nbcnews.com/widget/video-embed/212453955617,17730,3,text/html
https://www.nbcnews.com/storyline/obamacare-deadline/amp/latinos-get-insured-obamacare-large-numbers-n210781,33917,21,text/html
https://www.nbcnews.com/news/amp/ncna819021,53896,57,text/html
https://www.nbcnews.com/better/better/how-not-hate-your-husband-weekend-n740671,121940,31,text/html
https://www.nbcnews.com/better/amp/ncna775141,62943,33,text/html
https://www.nbcnews.com/feature/nbc-out/court-weighs-first-amendment-challenge-ohio-hiv-assault-law-n798576,50867,35,text/html
https://www.nbcnews.com/news/amp/ncna809416,56034,65,text/html
https://www.nbcnews.com/better/a-better-way/smartest-fastest-way-park-your-car-n717896,100575,32,text/html
https://www.nbcnews.com/better/amp/ncna766166,63838,48,text/html
https://www.nbcnews.com/better/amp/ncna783836,56983,34,text/html
https://www.nbcnews.com/business/consumer/amp/sales-orwell-s-dystopian-classic-1984-soar-after-trump-claims-n711951,34689,21,text/html
https://www.nbcnews.com/storyline/obamacare-deadline/amp/health-insurance-companies-set-hike-obamacare-premiums-n564226,40647,20,text/html
https://www.nbcnews.com/news/amp/ncna815966,69241,66,text/html
https://www.nbcnews.com/video/remembering-loved-ones-on-dia-de-muertos-797857859976,319320,145,text/html
https://www.nbcnews.com/news/latino/voices-dia-de-muertos-no-elaborate-rituals-just-honoring-my-n675671,123037,51,text/html
https://www.nbcnews.com/news/latino/dia-de-los-muertos-altars-loving-tribute-deceased-n454541,165602,38,text/html
https://www.nbcnews.com/news/latino/what-d-de-muertos-3-things-know-n675821,106425,39,text/html
https://www.nbcnews.com/news/amp/ncna815006,50824,59,text/html
https://www.nbcnews.com/health/health-news/er-visits-kids-rise-significantly-after-pot-legalized-colorado-n754781,62133,36,text/html
https://www.nbcnews.com/health/health-news/report-marijuana-users-risk-schizophrenia-drug-helps-pain-n706196,117348,36,text/html
https://www.nbcnews.com/video/study-drivers-high-on-legalized-marijuana-are-causing-more-car-crashes-973530691657,321391,145,text/html
https://www.nbcnews.com/feature/digital-docs/video/legalized-a-year-in-the-life-of-recreational-marijuana-in-colorado-397582403926,462426,142,text/html
https://www.nbcnews.com/news/world/amp/mexican-gang-leader-getting-plastic-surgery-shot-dead-hospital-n817161,33924,24,text/html
https://www.nbcnews.com/better/amp/ncna824546,58269,45,text/html
https://www.nbcnews.com/storyline/obamacare-deadline/amp/obamacare-turns-6-white-house-declares-victory-n543761,38972,21,text/html
https://www.nbcnews.com/widget/video-embed/625897539758,19258,3,text/html
https://www.nbcnews.com/better/amp/ncna760456,57231,33,text/html
https://www.nbcnews.com/widget/video-embed/865306179901,18140,3,text/html
https://www.nbcnews.com/news/us-news/amp/protests-erupt-nationwide-second-day-over-trump-s-travel-ban-n713771,51739,30,text/html
https://www.nbcnews.com/better/amp/ncna748526,62921,51,text/html
https://www.nbcnews.com/news/amp/ncna813671,66615,60,text/html
https://www.nbcnews.com/news/latino/immigrant-identity-lesbian-sexuality-intersect-stories-achy-obejas-n788081,70831,34,text/html
https://www.nbcnews.com/widget/video-embed/813846595602,18630,3,text/html
https://www.nbcnews.com/news/us-news/amp/toys-r-us-pulls-tonka-truck-after-it-apparently-burst-n686441,38226,26,text/html
https://www.nbcnews.com/widget/video-embed/846852163619,18743,3,text/html
https://www.nbcnews.com/widget/video-embed/846500419644,18164,3,text/html
https://www.nbcnews.com/news/us-news/amp/caught-camera-dresser-falls-twin-boys-one-toddler-saves-other-n702651,43192,26,text/html
https://www.nbcnews.com/widget/video-embed/846497347951,17943,3,text/html
https://www.nbcnews.com/mach/video/nasa-developing-a-new-way-to-find-alien-life-871859267927,345130,41,text/html
https://www.nbcnews.com/mach/mach/space-entrepreneur-thinks-aliens-are-here-he-right-n767711,143748,36,text/html
https://www.nbcnews.com/mach/amp/ncna770276,59651,51,text/html
https://www.nbcnews.com/news/amp/ncna369961,54238,55,text/html
https://www.nbcnews.com/news/amp/ncna581031,62278,59,text/html
https://www.nbcnews.com/widget/video-embed/1052389443518,18591,3,text/html
https://www.nbcnews.com/widget/video-embed/1052152387798,19088,3,text/html
https://www.nbcnews.com/widget/video-embed/1052525123924,18707,3,text/html
https://www.nbcnews.com/news/world/amp/north-korea-s-kim-jong-un-calls-president-trump-frightened-n803631,43354,29,text/html
https://www.nbcnews.com/news/world/un-approves-watered-down-new-sanctions-against-north-korea-n800511,91053,88,text/html
http://www.nbcnews.com/id/50796346/ns/health-health_care/t/-gallon-day-cola-habit-linked-womans-death/,63003,105,text/html
https://www.nbcnews.com/news/amp/ncna60741,54967,58,text/html
https://www.nbcnews.com/news/us-news/amp/olympic-swimmer-claims-coach-s-manipulation-abuse-dulled-success-n846516,43664,25,text/html
https://www.nbcnews.com/mach/amp/ncna733076,70184,49,text/html
https://www.nbcnews.com/mach/video/avoid-gridlock-with-this-self-driving-car-drone-hybrid-894021700002,343679,41,text/html
https://www.nbcnews.com/widget/video-embed/819143235773,18255,3,text/html
https://www.nbcnews.com/storyline/the-big-questions/amp/how-machine-learning-revolutionizing-diagnosis-rare-diseases-n700901,41506,23,text/html
https://www.nbcnews.com/news/amp/flna6C10584685,52601,54,text/html
https://www.nbcnews.com/news/amp/ncna427726,50098,56,text/html
https://www.nbcnews.com/video/new-research-links-air-pollution-to-deaths-525819459524,320063,145,text/html
https://www.nbcnews.com/news/us-news/amp/large-majority-americans-say-there-sexual-harassment-job-n825121,39106,28,text/html
https://www.nbcnews.com/news/us-news/garrison-keillor-fired-minnesota-public-radio-inappropriate-behavior-n824966,74666,80,text/html
https://www.nbcnews.com/video/do-you-think-extraterrestrial-life-exists-hawking-milner-vow-to-find-out-488426051734,321249,145,text/html
https://www.nbcnews.com/widget/video-embed/1137046595940,19116,3,text/html
https://www.nbcnews.com/widget/video-embed/1135543363618,19639,3,text/html
https://www.nbcnews.com/news/world/amp/international-olympic-committee-bars-russia-2018-winter-games-over-doping-n826671,37387,23,text/html
https://www.nbcnews.com/news/north-korea/amp/kim-says-north-korea-s-nuclear-weapons-will-prevent-war-n833781,45297,31,text/html
https://www.nbcnews.com/widget/video-embed/1127330371663,18746,3,text/html
https://www.nbcnews.com/news/north-korea/un-security-council-imposes-tough-new-sanctions-north-korea-n832261,90107,87,text/html
https://www.nbcnews.com/video/trump-visits-victims-of-parkland-school-shooting-1163747907977,319413,145,text/html
https://www.nbcnews.com/nightly-news/video/how-to-recycle-just-about-anything-1103932995526,370938,167,text/html
https://www.nbcnews.com/news/sports/how-watch-super-bowl-lii-patriots-vs-eagles-n840966,72982,84,text/html
https://www.nbcnews.com/news/us-news/amp/super-bowl-lii-brings-sustainability-sports-zero-waste-initiative-n843831,37126,27,text/html
https://www.nbcnews.com/video/will-romney-s-senate-run-reignite-trump-feud-1128565827820,320037,145,text/html
https://www.nbcnews.com/science/ka-chunk-russian-meteorite-breaks-after-its-pulled-out-lake-8C11401096,72081,87,text/html
https://www.nbcnews.com/mach/amp/ncna827916,60030,43,text/html
https://www.nbcnews.com/mach/science/search-space-aliens-just-hit-speed-bump-ncna825561,116632,39,text/html
https://www.nbcnews.com/widget/video-embed/713947715778,18348,3,text/html
https://www.nbcnews.com/politics/2016-election/amp/trump-calls-elizabeth-warren-racist-total-fraud-n599796,35993,23,text/html
https://www.nbcnews.com/politics/white-house/mulvaney-installs-himself-nation-s-top-consumer-watchdog-agency-n824151,98864,98,text/html
https://www.nbcnews.com/politics/white-house/amp/trump-calls-warren-pocahontas-event-honoring-native-americans-n824266,40471,23,text/html
https://www.nbcnews.com/mach/amp/ncna768566,64148,48,text/html
https://www.nbcnews.com/video/the-secret-algorithm-fueling-facebook-809561667838,319362,145,text/html
https://www.nbcnews.com/mach/video/how-youtube-s-ad-placement-algorithm-got-it-so-wrong-957869635829,341187,41,text/html
https://www.nbcnews.com/mach/innovation/super-brainy-translation-tools-mean-language-barriers-are-falling-fast-n768566,209359,48,text/html
https://www.nbcnews.com/mach/mach/will-these-tiny-devices-make-smartphones-thing-past-n754816,117853,37,text/html
https://www.nbcnews.com/nightly-news/video/how-to-protect-yourself-from-hackers-944508483828,371404,167,text/html
https://www.nbcnews.com/mach/innovation/elon-musk-s-answer-la-s-traffic-jams-looks-lot-n758786,106393,35,text/html
https://www.nbcnews.com/mach/innovation/if-elon-musk-can-t-solve-our-traffic-woes-these-n769171,186003,43,text/html
https://www.nbcnews.com/mach/video/elon-musk-s-latest-venture-aims-to-put-an-end-to-traffic-933890627656,282630,41,text/html
https://www.nbcnews.com/mach/amp/ncna769171,66046,42,text/html
https://www.nbcnews.com/widget/video-embed/1153724483598,17894,3,text/html
https://www.nbcnews.com/widget/video-embed/1153846339969,19435,3,text/html
https://www.nbcnews.com/news/sports/amp/eagles-topple-mighty-patriots-41-33-win-first-super-bowl-n844601,36567,25,text/html
https://www.nbcnews.com/news/nbcblk/hiv-highest-among-african-americans-advocate-working-change-n825511,69747,33,text/html
https://www.nbcnews.com/news/amp/ncna825511,60545,59,text/html
https://www.nbcnews.com/nightly-news/video/nbc-news-investigation-prescriptions-may-be-cheaper-without-insurance-1074629699698,372213,167,text/html
https://www.nbcnews.com/news/amp/ncna811171,68180,55,text/html
https://www.nbcnews.com/politics/first-read/trump-his-family-could-save-more-1-billion-under-house-n821491,84777,91,text/html
https://www.nbcnews.com/politics/first-read/amp/republicans-are-breaking-four-big-promises-senate-tax-bill-n825546,45057,31,text/html
https://www.nbcnews.com/widget/video-embed/1107500611909,18698,3,text/html
https://www.nbcnews.com/video/trump-calls-sen-warren-pocahontas-at-native-american-veterans-event-1104479299604,320394,145,text/html
https://www.nbcnews.com/news/amp/ncna669051,62097,58,text/html
https://www.nbcnews.com/health/sexual-health/%20http:/www.nbcnews.com/health/ongoing-severe-epidemic-stds-us-report-finds-1C8364889,48776,32,text/html
https://www.nbcnews.com/widget/video-embed/930380355535,18143,3,text/html
https://www.nbcnews.com/widget/video-embed/1014776899987,18232,3,text/html
https://www.nbcnews.com/politics/white-house/amp/donald-trump-signs-russia-sanctions-bill-n788776,39440,26,text/html
https://www.nbcnews.com/widget/video-embed/1015451715771,18552,3,text/html
https://www.nbcnews.com/feature/college-game-plan/amp/womentum-lets-anyone-donate-female-entrepreneurs-around-world-n773276,38608,17,text/html
https://www.nbcnews.com/news/north-korea/amp/north-korea-says-war-u-s-inevitable-n827296,40874,30,text/html
https://www.nbcnews.com/widget/video-embed/1108422211750,18435,3,text/html
https://www.nbcnews.com/news/amp/ncna659221,61999,55,text/html
https://www.nbcnews.com/mach/amp/ncna831291,65175,40,text/html
https://www.nbcnews.com/feature/college-game-plan/amp/stephanie-gosk-why-transferring-georgetown-was-right-me-n763736,34216,19,text/html
https://www.nbcnews.com/widget/video-embed/952256579759,19491,3,text/html
https://www.nbcnews.com/mach/amp/ncna752641,70120,52,text/html
https://www.nbcnews.com/feature/college-game-plan/amp/how-i-fell-love-college-i-knew-nothing-about-n747816,37568,18,text/html
https://www.nbcnews.com/video/china-focusing-efforts-on-space-program-785956419568,319003,145,text/html
https://www.nbcnews.com/video/watch-china-launches-two-astronauts-into-orbit-787333187638,319014,145,text/html
https://www.nbcnews.com/mach/amp/ncna666391,61167,34,text/html
https://www.nbcnews.com/news/amp/ncna631426,57535,59,text/html
https://www.nbcnews.com/widget/video-embed/804088899974,18272,3,text/html
https://www.nbcnews.com/feature/college-game-plan/amp/katy-tur-her-philosophy-degree-it-allows-me-ask-questions-n768341,35394,19,text/html
https://www.nbcnews.com/news/amp/ncna656211,64267,58,text/html
https://www.nbcnews.com/health/diabetes/%20http:/www.nbcnews.com/health/diabetes/artificial-pancreas-works-real-world-experiment-n429466,54813,30,text/html
https://www.nbcnews.com/news/amp/ncna733216,55693,57,text/html
https://www.nbcnews.com/feature/college-game-plan/amp/experience-moving-often-helped-rory-crofton-choose-brandeis-n754961,37259,17,text/html
https://www.nbcnews.com/widget/video-embed/640103491778,18094,3,text/html
https://www.nbcnews.com/news/us-news/amp/donald-trump-s-failed-business-ventures-are-back-spotlight-n531906,44040,33,text/html
https://www.nbcnews.com/widget/video-embed/881557059731,18072,3,text/html
https://www.nbcnews.com/widget/video-embed/866853443796,17767,3,text/html
https://www.nbcnews.com/storyline/the-big-questions/amp/mars-colonists-might-evolve-entirely-new-type-human-n708636,51176,36,text/html
https://www.nbcnews.com/news/world/amp/ex-trump-campaign-manager-paul-manafort-s-firm-received-payout-n745491,44902,23,text/html
https://www.nbcnews.com/widget/video-embed/909037635616,19084,3,text/html
https://www.nbcnews.com/news/amp/ncna695506,58405,58,text/html
https://www.nbcnews.com/storyline/robert-durst/amp/robert-durst-case-hollywood-producer-lynda-obst-s-memory-questioned-n752186,35932,18,text/html
https://www.nbcnews.com/widget/video-embed/768895555899,18880,3,text/html
https://www.nbcnews.com/widget/video-embed/768890947940,18858,3,text/html
https://www.nbcnews.com/storyline/ny-nj-bombings,133447,106,text/html
https://www.nbcnews.com/storyline/ny-nj-bombings/amp/what-we-know-about-bombing-suspect-ahmad-rahami-n650556,48091,20,text/html
https://www.nbcnews.com/widget/video-embed/768900675506,18687,3,text/html
https://www.nbcnews.com/storyline/ny-nj-bombings/accused-ny-nj-bomber-ahmad-rahimi-hit-charges-manhattan-federal-n684971,68578,84,text/html
https://www.nbcnews.com/news/asian-america/hawaii-reinstates-attack-warning-siren-prepare-possible-north-korean-missile-n823821,180995,48,text/html
https://www.nbcnews.com/widget/video-embed/1137257027892,18521,3,text/html
https://www.nbcnews.com/news/us-news/amp/hawaiian-emergency-worker-who-pushed-wrong-button-reassigned-n837776,39823,27,text/html
https://www.nbcnews.com/widget/video-embed/1137584195553,18392,3,text/html
https://www.nbcnews.com/widget/video-embed/1038674499824,18066,3,text/html
https://www.nbcnews.com/storyline/hurricane-harvey/amp/hurricanes-harvey-irma-wiped-out-33-000-jobs-last-month-n808286,34857,20,text/html
https://www.nbcnews.com/news/us-news/amp/we-huddled-bathtub-how-those-hawaii-reacted-missile-threat-n837531,38030,25,text/html
https://www.nbcnews.com/widget/video-embed/1136608323946,17790,3,text/html
https://www.nbcnews.com/news/us-news/hawaii-ballistic-missile-threat-alert-phones-was-false-alarm-officials-n837511,92126,93,text/html
https://www.nbcnews.com/better/amp/ncna804786,65753,49,text/html
https://www.nbcnews.com/news/us-news/amp/hawaii-missile-alert-test-goes-wrong-terrifies-state-n837551,45704,28,text/html
https://www.nbcnews.com/news/us-news/hawaii-false-missile-alert-fcc-open-probe-mistaken-warning-n837536,88125,90,text/html
https://www.nbcnews.com/widget/video-embed/1137017411882,19259,3,text/html
https://www.nbcnews.com/widget/video-embed/1136795203705,19190,3,text/html
https://www.nbcnews.com/better/amp/ncna772411,56359,37,text/html
https://www.nbcnews.com/widget/video-embed/767835715905,18383,3,text/html
https://www.nbcnews.com/widget/video-embed/767688771515,18189,3,text/html
https://www.nbcnews.com/widget/video-embed/767694915888,17745,3,text/html
https://www.nbcnews.com/storyline/ny-nj-bombings/29-hurt-manhattan-explosion-called-intentional-act-n650041,143142,119,text/html
https://www.nbcnews.com/storyline/ny-nj-bombings/amp/29-hurt-manhattan-explosion-called-intentional-act-n650041,60076,22,text/html
https://www.nbcnews.com/widget/video-embed/767968323828,18825,3,text/html
https://www.nbcnews.com/widget/video-embed/767969347574,18689,3,text/html
https://www.nbcnews.com/widget/video-embed/767889987601,18076,3,text/html
https://www.nbcnews.com/widget/video-embed/767671363575,17740,3,text/html
https://www.nbcnews.com/news/us-news/five-living-former-presidents-headline-hurricane-relief-concert-n807791,64385,77,text/html
https://www.nbcnews.com/widget/video-embed/1033332291866,18706,3,text/html
https://www.nbcnews.com/storyline/hurricane-harvey/amp/five-former-u-s-presidents-appearing-texas-hurricane-relief-concert-n812961,41217,22,text/html
https://www.nbcnews.com/storyline/puerto-rico-crisis/nothing-can-prepare-you-puerto-ricans-face-devastated-landscape-n803626,85651,91,text/html
https://www.nbcnews.com/widget/video-embed/1041903683802,18297,3,text/html
